SET IDENTITY_INSERT [dbo].[shedule] ON
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (1, N'2023-09-01 00:00:00', N'Я', 8, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (564, N'2023-12-03 00:00:00', N'В', 0, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (565, N'2023-12-04 00:00:00', N'Я', 8, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (566, N'2023-12-04 00:00:00', N'Я', 8, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (567, N'2023-12-04 00:00:00', N'Я', 8, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (568, N'2023-12-04 00:00:00', N'Я', 8, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (569, N'2023-12-04 00:00:00', N'Я', 8, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (570, N'2023-12-04 00:00:00', N'Я', 8, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (571, N'2023-12-05 00:00:00', N'Я', 8, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (572, N'2023-12-05 00:00:00', N'Я', 8, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (573, N'2023-12-05 00:00:00', N'Я', 8, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (574, N'2023-12-05 00:00:00', N'Я', 8, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (575, N'2023-12-05 00:00:00', N'Я', 8, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (576, N'2023-12-05 00:00:00', N'Я', 8, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (577, N'2023-12-06 00:00:00', N'Я', 8, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (578, N'2023-12-06 00:00:00', N'Я', 8, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (579, N'2023-12-06 00:00:00', N'Я', 8, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (580, N'2023-12-06 00:00:00', N'Я', 8, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (581, N'2023-12-06 00:00:00', N'Я', 8, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (582, N'2023-12-06 00:00:00', N'Я', 8, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (583, N'2023-12-07 00:00:00', N'Я', 8, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (584, N'2023-12-07 00:00:00', N'Я', 8, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (585, N'2023-12-07 00:00:00', N'Я', 8, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (586, N'2023-12-07 00:00:00', N'Я', 8, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (587, N'2023-12-07 00:00:00', N'Я', 8, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (588, N'2023-12-07 00:00:00', N'Я', 8, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (589, N'2023-12-08 00:00:00', N'Я', 8, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (590, N'2023-12-08 00:00:00', N'Я', 8, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (591, N'2023-12-08 00:00:00', N'Я', 8, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (592, N'2023-12-08 00:00:00', N'Я', 8, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (593, N'2023-12-08 00:00:00', N'Я', 8, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (594, N'2023-12-08 00:00:00', N'Я', 8, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (595, N'2023-12-09 00:00:00', N'В', 0, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (596, N'2023-12-09 00:00:00', N'В', 0, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (597, N'2023-12-09 00:00:00', N'В', 0, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (598, N'2023-12-09 00:00:00', N'В', 0, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (599, N'2023-12-09 00:00:00', N'В', 0, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (600, N'2023-12-09 00:00:00', N'В', 0, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (601, N'2023-12-10 00:00:00', N'В', 0, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (602, N'2023-12-10 00:00:00', N'В', 0, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (603, N'2023-12-10 00:00:00', N'В', 0, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (604, N'2023-12-10 00:00:00', N'В', 0, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (605, N'2023-12-10 00:00:00', N'В', 0, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (606, N'2023-12-10 00:00:00', N'В', 0, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (607, N'2023-12-11 00:00:00', N'Я', 8, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (608, N'2023-12-11 00:00:00', N'Я', 8, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (609, N'2023-12-11 00:00:00', N'Я', 8, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (610, N'2023-12-11 00:00:00', N'Я', 8, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (611, N'2023-12-11 00:00:00', N'Я', 8, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (612, N'2023-12-11 00:00:00', N'Я', 8, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (613, N'2023-12-12 00:00:00', N'Я', 8, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (614, N'2023-12-12 00:00:00', N'Я', 8, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (615, N'2023-12-12 00:00:00', N'Я', 8, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (616, N'2023-12-12 00:00:00', N'Я', 8, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (617, N'2023-12-12 00:00:00', N'Я', 8, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (618, N'2023-12-12 00:00:00', N'Я', 8, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (619, N'2023-12-13 00:00:00', N'Я', 8, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (620, N'2023-12-13 00:00:00', N'Я', 8, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (621, N'2023-12-13 00:00:00', N'Я', 8, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (622, N'2023-12-13 00:00:00', N'Я', 8, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (623, N'2023-12-13 00:00:00', N'Я', 8, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (624, N'2023-12-13 00:00:00', N'Я', 8, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (625, N'2023-12-14 00:00:00', N'Я', 8, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (626, N'2023-12-14 00:00:00', N'Я', 8, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (627, N'2023-12-14 00:00:00', N'Я', 8, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (628, N'2023-12-14 00:00:00', N'Я', 8, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (629, N'2023-12-14 00:00:00', N'Я', 8, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (630, N'2023-12-14 00:00:00', N'Я', 8, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (631, N'2023-12-15 00:00:00', N'Я', 8, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (632, N'2023-12-15 00:00:00', N'Я', 8, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (633, N'2023-12-15 00:00:00', N'Я', 8, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (634, N'2023-12-15 00:00:00', N'Я', 8, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (635, N'2023-12-15 00:00:00', N'Я', 8, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (636, N'2023-12-15 00:00:00', N'Я', 8, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (637, N'2023-12-16 00:00:00', N'В', 0, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (638, N'2023-12-16 00:00:00', N'В', 0, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (639, N'2023-12-16 00:00:00', N'В', 0, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (640, N'2023-12-16 00:00:00', N'В', 0, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (641, N'2023-12-16 00:00:00', N'В', 0, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (642, N'2023-12-16 00:00:00', N'В', 0, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (643, N'2023-12-17 00:00:00', N'В', 0, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (644, N'2023-12-17 00:00:00', N'В', 0, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (645, N'2023-12-17 00:00:00', N'В', 0, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (646, N'2023-12-17 00:00:00', N'В', 0, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (647, N'2023-12-17 00:00:00', N'В', 0, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (648, N'2023-12-17 00:00:00', N'В', 0, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (649, N'2023-12-18 00:00:00', N'Я', 8, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (650, N'2023-12-18 00:00:00', N'Я', 8, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (651, N'2023-12-18 00:00:00', N'Я', 8, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (652, N'2023-12-18 00:00:00', N'Я', 8, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (653, N'2023-12-18 00:00:00', N'Я', 8, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (654, N'2023-12-18 00:00:00', N'Я', 8, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (655, N'2023-12-19 00:00:00', N'Я', 8, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (656, N'2023-12-19 00:00:00', N'Я', 8, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (657, N'2023-12-19 00:00:00', N'Я', 8, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (658, N'2023-12-19 00:00:00', N'Я', 8, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (659, N'2023-12-19 00:00:00', N'Я', 8, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (660, N'2023-12-19 00:00:00', N'Я', 8, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (661, N'2023-12-20 00:00:00', N'Я', 8, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (662, N'2023-12-20 00:00:00', N'Я', 8, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (663, N'2023-12-20 00:00:00', N'Я', 8, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (664, N'2023-12-20 00:00:00', N'Я', 8, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (665, N'2023-12-20 00:00:00', N'Я', 8, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (666, N'2023-12-20 00:00:00', N'Я', 8, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (667, N'2023-12-21 00:00:00', N'Я', 8, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (668, N'2023-12-21 00:00:00', N'Я', 8, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (669, N'2023-12-21 00:00:00', N'Я', 8, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (670, N'2023-12-21 00:00:00', N'Я', 8, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (671, N'2023-12-21 00:00:00', N'Я', 8, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (672, N'2023-12-21 00:00:00', N'Я', 8, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (673, N'2023-12-22 00:00:00', N'Я', 8, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (674, N'2023-12-22 00:00:00', N'Я', 8, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (675, N'2023-12-22 00:00:00', N'Я', 8, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (676, N'2023-12-22 00:00:00', N'Я', 8, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (677, N'2023-12-22 00:00:00', N'Я', 8, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (678, N'2023-12-22 00:00:00', N'Я', 8, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (679, N'2023-12-23 00:00:00', N'В', 0, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (680, N'2023-12-23 00:00:00', N'В', 0, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (681, N'2023-12-23 00:00:00', N'В', 0, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (682, N'2023-12-23 00:00:00', N'В', 0, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (683, N'2023-12-23 00:00:00', N'В', 0, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (684, N'2023-12-23 00:00:00', N'В', 0, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (685, N'2023-12-24 00:00:00', N'В', 0, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (686, N'2023-12-24 00:00:00', N'В', 0, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (687, N'2023-12-24 00:00:00', N'В', 0, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (688, N'2023-12-24 00:00:00', N'В', 0, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (689, N'2023-12-24 00:00:00', N'В', 0, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (690, N'2023-12-24 00:00:00', N'В', 0, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (691, N'2023-12-25 00:00:00', N'Я', 8, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (692, N'2023-12-25 00:00:00', N'Я', 8, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (693, N'2023-12-25 00:00:00', N'Я', 8, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (694, N'2023-12-25 00:00:00', N'Я', 8, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (695, N'2023-12-25 00:00:00', N'Я', 8, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (696, N'2023-12-25 00:00:00', N'Я', 8, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (697, N'2023-12-26 00:00:00', N'Я', 8, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (698, N'2023-12-26 00:00:00', N'Я', 8, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (699, N'2023-12-26 00:00:00', N'Я', 8, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (700, N'2023-12-26 00:00:00', N'Я', 8, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (701, N'2023-12-26 00:00:00', N'Я', 8, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (702, N'2023-12-26 00:00:00', N'Я', 8, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (703, N'2023-12-27 00:00:00', N'Я', 8, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (704, N'2023-12-27 00:00:00', N'Я', 8, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (705, N'2023-12-27 00:00:00', N'Я', 8, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (706, N'2023-12-27 00:00:00', N'Я', 8, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (707, N'2023-12-27 00:00:00', N'Я', 8, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (708, N'2023-12-27 00:00:00', N'Я', 8, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (709, N'2023-12-28 00:00:00', N'Я', 8, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (710, N'2023-12-28 00:00:00', N'Я', 8, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (711, N'2023-12-28 00:00:00', N'Я', 8, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (712, N'2023-12-28 00:00:00', N'Я', 8, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (713, N'2023-12-28 00:00:00', N'Я', 8, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (714, N'2023-12-28 00:00:00', N'Я', 8, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (715, N'2023-12-29 00:00:00', N'Я', 8, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (716, N'2023-12-29 00:00:00', N'Я', 8, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (717, N'2023-12-29 00:00:00', N'Я', 8, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (718, N'2023-12-29 00:00:00', N'Я', 8, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (719, N'2023-12-29 00:00:00', N'Я', 8, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (720, N'2023-12-29 00:00:00', N'Я', 8, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (721, N'2023-12-30 00:00:00', N'В', 0, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (722, N'2023-12-30 00:00:00', N'В', 0, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (723, N'2023-12-30 00:00:00', N'В', 0, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (724, N'2023-12-30 00:00:00', N'В', 0, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (725, N'2023-12-30 00:00:00', N'В', 0, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (726, N'2023-12-30 00:00:00', N'В', 0, 6)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (727, N'2023-12-31 00:00:00', N'В', 0, 1)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (728, N'2023-12-31 00:00:00', N'В', 0, 2)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (729, N'2023-12-31 00:00:00', N'В', 0, 3)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (730, N'2023-12-31 00:00:00', N'В', 0, 4)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (731, N'2023-12-31 00:00:00', N'В', 0, 5)
INSERT INTO [dbo].[shedule] ([Id], [date], [status], [hours], [emploeeId]) VALUES (732, N'2023-12-31 00:00:00', N'В', 0, 6)






SET IDENTITY_INSERT [dbo].[shedule] OFF
